Grupo,Usuario,Fecha
575,298,2007-02-11
575,706,2013-07-03
575,397,2017-04-03
575,990,2008-10-14
575,508,2019-03-14
575,42,2006-10-28
576,273,2016-05-05
576,246,2020-12-02
576,579,2010-06-24
576,265,2009-02-14
576,468,2015-05-22
576,2,2019-12-24
576,751,2014-08-14
576,688,2013-11-28
576,431,2011-01-16
576,713,2017-04-04
576,223,2015-11-15
576,542,2018-03-14
576,979,2006-10-01
576,274,2015-07-06
576,719,2015-01-05
576,380,2009-02-05
576,717,2008-10-18
576,400,2022-06-22
576,824,2011-06-20
576,293,2007-11-19
576,280,2005-08-17
576,116,2007-05-19
576,728,2020-01-19
576,88,2005-11-17
576,727,2022-11-11
576,650,2008-02-29
576,451,2019-08-26
576,30,2009-06-17
576,199,2018-05-29
577,285,2007-03-12
577,226,2006-10-20
577,724,2017-10-08
577,297,2018-02-07
577,216,2011-07-27
577,475,2011-12-14
577,239,2016-12-24
577,757,2012-03-18
577,818,2004-03-18
577,251,2022-01-31
577,452,2016-03-31
577,531,2018-03-29
577,609,2012-10-26
577,617,2011-11-21
577,85,2020-10-17
577,649,2008-06-09
577,286,2013-07-27
577,48,2010-03-20
577,794,2018-08-05
577,90,2019-08-13
577,559,2016-04-25
577,922,2006-08-02
577,671,2014-06-25
577,745,2018-08-15
577,581,2005-10-31
577,98,2010-08-29
577,946,2012-11-17
577,693,2022-10-29
577,556,2016-02-15
577,491,2017-11-09
577,913,2009-03-26
577,642,2021-11-07
578,137,2010-08-25
578,301,2010-02-21
578,747,2004-09-01
578,449,2021-04-06
578,528,2007-01-08
578,335,2020-05-16
578,852,2018-03-12
578,252,2016-01-22
578,406,2005-04-07
578,398,2016-11-30
578,442,2016-09-11
578,699,2019-05-29
578,790,2016-11-12
578,3,2009-11-21
578,248,2016-03-21
578,654,2008-06-01
578,558,2004-10-02
578,333,2013-11-11
578,169,2011-03-29
578,556,2005-10-28
578,721,2007-02-02
578,308,2014-02-12
578,265,2018-10-24
578,65,2005-10-24
578,115,2012-04-29
578,363,2005-02-02
578,539,2014-11-17
578,300,2020-06-15
578,516,2008-02-03
578,574,2015-04-21
578,167,2008-12-29
578,784,2013-10-13
578,726,2008-02-29
578,276,2013-01-20
578,129,2005-01-29
578,173,2021-09-19
578,298,2021-07-25
579,97,2006-05-23
579,265,2018-02-09
579,694,2018-12-15
579,326,2007-03-11
579,569,2021-06-24
579,957,2019-08-14
579,401,2007-11-04
579,497,2008-10-22
579,927,2006-10-02
579,635,2022-07-14
579,177,2011-02-07
579,110,2011-03-12
579,985,2016-10-22
579,512,2019-08-13
579,746,2012-02-15
579,831,2021-10-06
579,95,2020-11-08
579,166,2009-12-05
579,882,2010-05-01
579,65,2009-10-03
579,470,2018-07-11
580,666,2014-11-20
580,158,2016-04-09
580,522,2023-01-22
580,486,2004-04-30
580,81,2020-03-04
580,424,2012-05-20
580,634,2017-08-11
580,85,2012-08-05
580,289,2011-01-29
580,295,2021-08-09
580,500,2014-09-11
580,896,2021-03-02
580,793,2008-12-23
580,640,2017-12-09
580,322,2007-02-17
580,925,2012-04-05
580,553,2010-07-21
580,14,2007-07-16
580,529,2012-02-20
580,99,2017-05-06
580,209,2016-08-17
580,323,2011-03-06
580,697,2019-04-08
580,432,2017-04-26
580,48,2017-08-19
580,123,2007-06-26
580,950,2015-11-30
580,450,2014-09-01
580,157,2022-06-11
580,657,2005-10-15
580,755,2015-12-21
580,449,2010-04-16
580,129,2022-09-05
580,871,2022-02-09
580,227,2023-02-24
580,599,2007-01-21
580,33,2015-01-23
580,17,2014-03-05
581,565,2014-12-10
581,936,2018-02-26
581,444,2020-06-07
581,44,2009-08-22
581,404,2011-09-30
581,528,2010-01-30
581,541,2012-02-22
581,704,2010-04-22
581,696,2022-01-22
581,710,2006-01-10
581,546,2008-07-23
581,200,2007-01-02
581,856,2006-05-11
581,310,2013-06-06
581,674,2015-10-19
581,463,2018-08-20
581,878,2006-08-09
581,922,2022-07-29
581,920,2012-04-06
581,684,2020-06-28
581,358,2015-10-18
581,277,2010-06-17
581,564,2009-05-27
581,4,2008-05-24
581,184,2016-07-20
581,483,2010-07-25
581,291,2014-02-07
581,507,2016-06-04
581,654,2017-10-24
581,963,2016-08-30
581,54,2010-10-05
581,242,2021-06-19
581,527,2020-10-16
581,420,2017-03-14
581,49,2016-03-07
581,107,2022-07-20
581,3,2019-05-17
582,437,2012-10-08
582,8,2010-07-23
582,237,2012-09-16
582,442,2004-11-13
582,532,2017-03-28
582,826,2008-11-08
582,394,2012-05-11
582,157,2015-05-25
582,643,2019-12-22
582,108,2011-06-04
582,671,2012-04-20
582,841,2012-01-03
582,207,2016-10-18
582,427,2006-05-31
582,545,2012-05-22
582,303,2017-02-25
582,980,2004-07-25
582,410,2006-02-16
582,601,2022-02-18
582,22,2016-11-09
582,461,2022-12-03
582,906,2009-09-02
582,771,2018-11-05
582,853,2021-01-18
582,891,2019-10-12
582,77,2005-03-30
582,95,2017-04-29
582,191,2020-03-04
582,460,2022-02-02
582,707,2008-03-31
582,793,2020-06-22
582,630,2022-02-24
582,839,2005-06-15
582,419,2019-08-01
582,660,2008-09-15
582,516,2013-04-13
582,588,2020-03-05
582,925,2006-07-10
583,582,2009-10-13
583,950,2009-12-25
583,603,2006-05-11
583,740,2021-11-27
583,839,2012-08-04
583,51,2019-05-09
583,774,2010-06-15
583,593,2004-10-06
583,246,2021-12-21
583,8,2022-05-09
583,431,2010-04-06
583,402,2012-08-14
583,316,2007-10-05
583,118,2022-07-11
583,562,2007-12-13
583,449,2005-03-29
583,196,2016-11-03
583,650,2013-06-05
583,71,2004-07-15
583,473,2013-08-09
583,647,2021-08-28
583,181,2020-06-21
583,692,2007-03-12
583,378,2022-07-28
583,294,2015-03-06
583,635,2022-02-02
583,720,2015-02-21
583,466,2009-12-16
583,65,2015-07-23
583,503,2021-01-01
583,954,2011-04-18
583,392,2005-12-05
583,644,2009-01-25
583,972,2005-08-11
583,85,2011-04-20
583,535,2016-10-25
583,832,2006-05-28
584,486,2017-12-25
584,607,2017-12-03
584,366,2005-04-20
584,870,2009-12-25
584,810,2005-12-18
584,424,2021-09-13
584,361,2014-04-20
584,372,2009-03-25
584,753,2005-08-19
584,662,2005-03-11
584,943,2021-12-31
584,784,2011-09-02
584,494,2004-04-06
584,606,2011-07-30
584,399,2013-08-31
584,38,2018-06-22
584,819,2018-10-25
584,799,2022-07-01
584,56,2018-09-18
584,354,2012-03-28
585,482,2006-08-11
585,369,2009-08-13
585,877,2007-03-31
585,140,2022-03-29
585,786,2019-11-08
585,479,2019-01-23
585,926,2015-10-26
585,79,2015-08-08
585,494,2012-08-11
585,845,2005-06-12
585,930,2017-07-10
585,441,2010-05-03
585,331,2010-08-16
585,256,2020-10-31
585,490,2014-09-02
585,876,2013-07-26
585,511,2018-09-07
585,812,2020-10-15
585,758,2007-07-07
585,609,2017-10-13
585,219,2009-03-24
585,240,2011-11-05
585,886,2008-07-08
585,683,2011-10-27
585,826,2022-03-29
585,749,2018-02-06
585,731,2010-11-02
585,177,2021-06-26
585,533,2012-05-21
585,581,2006-09-12
585,402,2022-01-24
585,770,2015-03-26
585,236,2016-09-06
585,501,2021-03-15
586,275,2005-03-23
586,206,2008-07-14
586,947,2012-03-06
586,615,2023-03-11
586,350,2011-01-09
586,726,2007-02-22
586,873,2010-02-02
586,953,2006-10-06
586,207,2011-10-23
586,409,2005-02-15
586,961,2006-12-30
586,732,2012-07-04
586,736,2011-02-06
586,562,2019-04-14
586,18,2009-10-23
586,1,2007-11-28
586,152,2010-09-24
586,868,2012-06-27
586,776,2008-07-25
586,753,2018-11-05
586,317,2014-10-02
587,347,2012-03-01
587,386,2015-05-30
587,450,2017-06-24
587,731,2012-05-09
587,276,2010-12-11
587,383,2013-06-29
587,577,2005-09-28
587,83,2012-11-01
587,537,2015-08-14
587,559,2009-11-09
587,655,2008-02-23
587,226,2017-08-29
587,130,2007-01-27
587,141,2008-01-13
587,789,2012-03-13
587,974,2013-06-06
587,668,2010-10-02
587,492,2020-01-12
587,19,2009-11-23
587,81,2006-10-17
587,722,2008-05-24
587,546,2022-03-09
587,747,2009-01-07
587,772,2007-06-17
587,116,2012-08-13
587,24,2017-01-12
587,289,2018-05-06
587,197,2004-03-13
588,952,2005-08-05
588,254,2006-01-24
588,892,2013-07-24
588,667,2008-03-31
588,669,2016-01-23
588,520,2023-01-31
588,369,2008-03-31
588,523,2006-04-08
588,546,2008-10-09
588,271,2012-03-04
588,775,2014-07-19
588,495,2010-08-02
588,815,2006-06-21
588,767,2014-04-03
588,561,2006-12-21
588,732,2020-04-24
588,103,2017-06-21
588,578,2008-01-27
588,197,2007-07-27
588,367,2005-12-23
588,797,2012-10-09
588,482,2014-06-10
588,848,2015-09-16
588,341,2010-05-03
588,2,2018-08-23
588,812,2022-07-25
588,693,2007-10-06
588,191,2004-08-14
588,169,2013-03-02
588,661,2017-07-08
588,805,2009-11-23
588,888,2007-11-30
588,607,2016-04-20
588,56,2016-08-06
588,422,2006-05-11
589,347,2019-07-05
589,46,2004-12-03
589,688,2009-01-15
589,798,2006-12-09
589,615,2021-07-18
589,841,2005-11-04
589,135,2019-11-19
589,694,2014-04-14
589,60,2010-11-21
589,101,2020-01-25
589,621,2020-03-26
589,840,2022-06-29
589,180,2012-03-30
589,416,2020-09-07
589,589,2010-04-05
589,169,2016-05-17
589,208,2023-03-03
589,574,2007-02-27
589,639,2018-02-01
589,655,2008-05-03
589,353,2017-03-05
589,786,2021-03-16
589,272,2010-01-05
589,438,2008-01-15
589,139,2006-11-02
589,896,2019-03-27
589,55,2012-10-04
589,502,2022-05-26
589,514,2011-09-26
589,535,2011-03-02
589,424,2019-05-03
589,953,2004-09-02
589,856,2005-11-27
589,698,2008-01-16
589,891,2004-10-25
589,189,2008-06-15
589,44,2021-03-14
589,532,2008-07-01
589,866,2022-07-30
589,612,2014-06-03
590,887,2022-03-04
590,563,2017-08-04
590,813,2010-05-11
590,776,2017-12-31
590,674,2005-07-13
590,576,2017-03-04
590,115,2021-05-18
590,226,2007-09-29
590,653,2017-05-15
590,502,2010-05-18
590,374,2006-02-05
590,702,2013-05-09
590,654,2018-12-10
590,544,2018-02-08
590,526,2015-07-20
590,527,2017-05-09
590,410,2022-10-21
590,272,2014-05-15
590,383,2022-10-14
590,746,2017-08-29
590,239,2005-08-29
590,593,2020-12-22
590,781,2009-10-20
590,971,2010-12-10
590,429,2006-08-05
590,909,2005-05-20
590,649,2009-09-01
590,884,2008-06-12
590,244,2010-02-05
590,599,2013-07-18
590,945,2014-11-01
590,804,2004-03-02
590,761,2011-12-04
590,71,2012-08-01
591,115,2013-03-27
591,406,2005-08-11
591,159,2019-10-12
591,385,2012-08-07
591,430,2016-01-17
591,94,2008-07-25
591,600,2016-02-06
591,479,2004-10-22
591,330,2016-03-24
591,856,2008-01-16
591,736,2018-12-09
591,956,2005-05-27
591,525,2021-05-19
591,37,2005-03-15
591,45,2014-04-01
591,765,2016-11-27
591,718,2008-10-18
591,542,2010-04-30
591,409,2014-11-15
591,299,2014-05-13
591,285,2018-07-09
591,715,2006-03-28
591,802,2015-12-15
591,206,2006-12-05
591,680,2009-11-07
591,425,2011-05-17
591,280,2013-12-09
592,726,2007-01-23
592,850,2019-09-26
592,880,2023-02-19
592,102,2010-04-22
592,928,2008-05-05
592,84,2009-06-19
592,974,2007-10-27
592,241,2005-01-27
592,433,2008-05-01
592,276,2014-12-31
592,673,2013-03-10
592,992,2016-12-11
592,425,2020-06-08
592,828,2017-11-07
592,509,2008-03-03
592,703,2013-07-08
592,239,2012-07-24
592,475,2021-04-11
592,412,2014-04-22
592,866,2021-01-03
592,471,2019-09-30
592,704,2010-06-28
592,317,2012-10-15
592,305,2005-12-30
592,123,2005-02-25
592,196,2019-12-18
592,859,2014-12-18
592,295,2014-06-26
592,604,2022-04-08
592,743,2021-09-14
592,484,2005-03-10
592,482,2005-10-22
592,336,2006-02-27
592,840,2018-01-18
592,534,2007-10-26
592,187,2008-09-03
593,394,2016-06-10
593,122,2014-02-06
593,859,2004-10-03
593,630,2017-09-30
593,595,2015-10-04
593,151,2015-07-02
593,165,2012-05-11
593,809,2020-11-03
593,67,2011-06-11
593,119,2014-09-08
593,913,2006-11-25
593,865,2016-05-27
593,572,2013-01-18
593,231,2009-06-08
593,513,2009-06-23
593,480,2004-09-10
593,478,2011-04-01
593,139,2021-01-01
593,113,2022-12-10
593,28,2008-01-08
593,95,2011-11-02
593,160,2017-12-20
593,978,2021-09-15
593,995,2004-06-07
593,172,2015-12-02
593,453,2005-12-16
593,828,2017-02-10
593,826,2009-03-08
593,153,2010-02-10
593,47,2015-10-16
593,800,2005-05-18
593,169,2015-06-23
593,876,2022-10-02
593,92,2011-03-26
593,283,2019-10-09
593,378,2019-04-20
593,665,2018-02-20
594,738,2021-11-25
594,344,2007-11-02
594,911,2012-11-02
594,978,2004-09-11
594,523,2018-09-23
594,724,2013-11-08
594,72,2011-06-14
594,267,2011-05-20
594,630,2012-03-25
594,815,2017-06-14
594,549,2021-06-17
594,350,2019-12-18
594,74,2019-04-14
594,160,2016-10-05
594,225,2008-12-29
594,17,2021-10-23
594,642,2021-06-25
594,287,2007-04-29
594,609,2012-01-23
594,291,2020-01-08
594,602,2015-10-10
594,763,2021-07-05
594,604,2014-12-03
594,294,2013-06-29
594,632,2021-02-16
594,558,2010-08-03
594,897,2021-07-20
594,111,2015-06-28
594,62,2007-10-18
594,941,2018-12-22
595,638,2004-06-24
595,81,2013-07-28
595,79,2004-09-10
595,109,2012-09-20
595,861,2004-12-02
595,407,2004-12-20
595,388,2009-11-11
595,151,2022-08-22
595,920,2005-08-05
595,781,2020-07-05
595,258,2010-04-13
595,716,2004-05-22
595,710,2017-12-19
595,235,2011-07-07
595,656,2007-03-21
595,525,2021-12-22
595,199,2010-03-06
595,918,2017-08-21
595,340,2005-12-13
595,145,2008-11-20
595,547,2018-05-05
595,417,2022-11-10
595,761,2006-02-10
595,851,2005-03-22
595,304,2017-07-10
595,955,2004-12-31
595,130,2007-01-01
595,14,2017-06-02
595,554,2008-05-06
595,657,2018-01-07
595,643,2015-11-17
595,439,2006-05-12
596,636,2019-08-18
596,122,2005-06-16
596,833,2016-12-01
596,272,2018-05-16
596,267,2007-03-30
596,561,2019-05-26
596,291,2014-10-04
596,841,2021-04-21
596,909,2010-03-20
596,600,2005-10-10
596,273,2017-12-01
596,74,2006-03-03
596,838,2013-09-09
596,918,2019-03-04
596,997,2013-05-23
596,973,2005-09-01
596,734,2008-08-06
596,672,2008-01-24
596,310,2013-01-24
596,536,2012-09-03
596,575,2008-12-02
596,242,2014-10-21
596,482,2010-05-21
596,565,2018-07-21
596,76,2017-12-13
596,501,2009-03-16
596,571,2012-01-13
596,646,2018-03-01
596,31,2018-02-19
596,576,2011-12-20
596,801,2020-09-04
596,47,2009-03-23
597,115,2014-01-28
597,419,2016-11-01
597,454,2010-02-09
597,121,2004-04-09
597,967,2023-03-27
597,807,2010-05-26
597,872,2018-10-08
597,644,2007-07-23
597,23,2008-03-26
597,46,2005-05-17
597,703,2014-10-11
597,80,2015-05-29
597,393,2020-11-27
597,683,2012-02-15
597,13,2006-03-10
597,472,2014-09-22
597,715,2022-07-30
597,944,2006-07-28
597,387,2007-04-01
597,285,2004-07-25
597,550,2009-09-30
597,219,2019-11-29
597,465,2016-08-12
597,5,2021-02-24
597,310,2012-03-12
598,673,2018-08-11
598,910,2017-04-15
598,317,2007-05-07
598,425,2019-02-25
598,550,2017-09-25
598,78,2010-06-22
598,107,2011-02-06
598,770,2020-09-08
598,552,2014-01-29
598,595,2017-07-05
598,187,2009-11-21
598,286,2011-04-25
598,284,2005-12-31
598,544,2016-03-11
598,610,2008-10-06
598,239,2021-05-07
598,719,2007-07-23
598,332,2015-09-29
598,961,2006-11-02
598,620,2007-08-04
598,130,2016-07-07
598,778,2021-07-23
598,7,2015-10-04
598,713,2007-07-10
598,911,2014-09-18
598,557,2023-01-27
598,656,2006-02-21
598,987,2013-01-12
599,893,2017-11-06
599,272,2020-01-23
599,497,2018-11-20
599,656,2022-09-27
599,26,2006-10-10
599,481,2018-08-03
599,694,2009-06-11
599,594,2004-06-02
599,915,2008-01-16
599,216,2011-05-26
599,576,2023-01-08
599,475,2016-10-21
599,53,2007-01-31
599,754,2017-09-08
599,900,2020-07-08
599,204,2023-01-28
599,290,2005-01-13
599,970,2008-01-24
599,368,2011-04-22
599,42,2010-04-30
599,143,2004-04-17
599,64,2012-01-28
599,339,2005-07-31
599,140,2017-09-20
599,415,2012-04-30
599,489,2009-05-13
599,583,2006-12-03
599,730,2005-06-14
599,210,2010-03-10
599,712,2012-03-20
599,880,2020-02-25
599,734,2022-05-29
599,549,2023-03-20
599,806,2004-04-24
599,899,2014-08-29
599,695,2020-04-22
599,621,2022-07-19
599,320,2008-03-08
600,844,2016-01-07
600,861,2019-01-21
600,655,2017-02-02
600,210,2012-06-15
600,955,2006-12-08
600,26,2018-11-28
600,607,2020-09-01
600,119,2012-10-28
600,286,2010-07-08
600,203,2021-11-30
600,781,2020-09-20
600,635,2004-09-10
600,389,2009-03-11
600,945,2009-01-17
600,95,2011-07-30
600,167,2012-09-17
600,472,2007-07-31
600,277,2010-03-04
600,363,2006-09-26
600,710,2008-11-01
600,992,2020-01-07
600,5,2013-02-04
600,448,2016-01-17
600,326,2019-07-04
600,805,2018-11-19
601,454,2007-07-02
601,599,2016-12-24
601,875,2022-07-18
601,481,2021-04-01
601,218,2022-02-18
601,874,2021-12-10
601,387,2018-06-19
601,409,2022-12-30
601,846,2020-08-14
601,21,2006-05-23
601,24,2009-10-29
601,543,2013-09-30
601,161,2010-05-10
601,713,2013-07-02
601,650,2016-05-08
601,181,2010-06-01
601,869,2011-09-04
601,198,2014-06-19
601,549,2013-12-02
601,708,2019-04-17
601,896,2015-03-26
601,762,2018-03-01
601,235,2014-01-19
601,586,2019-04-03
601,678,2007-08-22
601,498,2016-10-27
601,624,2004-06-11
601,714,2012-11-20
601,776,2007-05-29
601,301,2021-12-24
601,585,2020-04-23
601,963,2013-09-03
601,211,2015-11-18
601,892,2016-04-09
601,284,2016-06-05
602,332,2021-09-04
602,511,2004-03-04
602,743,2010-01-22
602,36,2017-10-08
602,733,2015-06-23
602,736,2011-05-07
602,365,2021-08-17
602,958,2017-10-05
602,28,2020-11-10
602,414,2007-06-03
602,910,2011-09-06
602,306,2007-03-19
602,776,2007-01-22
602,797,2017-06-12
602,397,2006-03-14
602,108,2015-01-12
602,508,2005-12-01
602,909,2019-07-20
602,872,2015-05-26
602,896,2012-08-13
602,12,2006-07-19
602,189,2021-05-20
602,558,2018-12-05
602,491,2015-07-08
602,961,2014-08-16
603,181,2013-12-28
603,519,2005-10-30
603,111,2010-10-03
603,621,2014-08-26
603,566,2022-09-11
603,215,2015-05-13
603,401,2021-05-27
603,917,2010-08-31
603,23,2008-11-22
603,87,2016-01-27
603,517,2020-11-12
603,692,2014-07-24
603,117,2022-07-11
603,339,2010-10-19
603,429,2007-12-08
603,523,2022-07-10
603,376,2015-08-25
603,951,2018-02-15
603,745,2022-06-12
603,121,2020-03-26
604,720,2013-11-18
604,835,2017-10-04
604,353,2013-10-21
604,354,2020-01-27
604,884,2020-05-21
604,601,2012-09-27
604,923,2022-07-13
604,735,2020-06-18
604,918,2018-11-26
604,692,2017-03-26
604,630,2018-11-19
604,945,2008-06-01
604,347,2008-08-09
604,581,2017-01-22
604,654,2007-04-11
604,560,2014-05-19
604,680,2013-12-29
604,270,2007-10-04
604,31,2014-03-19
604,574,2021-10-16
604,821,2009-10-17
604,836,2015-09-21
605,229,2013-05-25
605,428,2014-06-21
605,134,2008-03-20
605,732,2009-09-04
605,16,2006-03-14
605,659,2010-06-25
605,405,2010-01-16
605,505,2022-02-15
605,398,2006-07-06
605,731,2012-05-17
605,963,2010-12-02
605,807,2021-01-09
605,84,2006-11-20
605,57,2019-02-06
605,583,2005-03-27
605,894,2019-11-22
605,836,2021-06-01
605,435,2022-01-25
605,278,2010-11-10
605,143,2021-09-21
605,800,2009-11-11
605,760,2009-12-28
605,598,2014-03-20
605,176,2016-12-29
606,403,2012-10-25
606,720,2014-05-28
606,729,2017-08-12
606,155,2013-01-11
606,185,2013-03-28
606,353,2006-10-04
606,440,2009-08-31
606,61,2011-03-26
606,318,2014-08-24
606,260,2019-10-28
606,461,2010-11-23
606,291,2007-09-04
606,480,2022-05-26
606,622,2016-08-13
606,451,2015-06-07
606,324,2013-09-06
606,592,2008-10-19
606,94,2012-11-20
606,838,2010-09-25
606,932,2005-04-25
606,625,2008-03-11
606,539,2015-06-23
606,503,2013-03-01
606,918,2014-08-14
606,390,2015-07-24
606,121,2017-07-30
606,387,2009-03-13
606,193,2011-10-29
606,685,2010-10-14
606,548,2017-03-28
606,699,2012-01-05
606,544,2010-01-01
606,962,2006-11-06
606,929,2018-05-28
606,33,2005-04-06
606,835,2013-01-19
606,613,2011-11-19
606,392,2005-08-22
606,570,2010-01-15
607,352,2020-08-12
607,692,2011-07-13
607,266,2011-05-16
607,350,2007-06-26
607,220,2009-04-09
607,441,2023-02-12
607,474,2007-09-25
607,444,2019-11-15
607,36,2021-09-03
607,507,2004-05-05
607,798,2018-04-17
607,974,2007-08-07
607,217,2011-05-24
607,304,2022-11-07
607,723,2020-06-19
607,495,2011-04-08
607,911,2010-09-30
607,613,2014-06-09
607,890,2007-05-18
607,575,2009-02-21
607,859,2019-04-23
607,650,2007-12-13
607,936,2021-11-06
607,130,2009-11-10
607,113,2007-09-28
607,107,2016-06-30
607,984,2011-01-22
607,942,2009-04-01
607,928,2007-06-19
607,383,2012-02-18
607,241,2016-08-20
607,907,2004-07-04
607,598,2014-06-16
607,431,2011-11-01
607,766,2011-11-29
607,588,2008-03-12
607,568,2004-10-25
607,320,2004-07-28
607,326,2014-01-24
607,198,2007-05-02
608,576,2004-03-05
608,429,2005-06-24
608,328,2011-08-21
608,753,2011-08-12
608,857,2017-08-08
608,777,2006-10-29
608,350,2011-08-31
608,112,2004-11-02
608,826,2016-06-10
608,741,2010-01-06
608,916,2016-03-03
608,118,2014-02-08
608,760,2006-01-29
608,587,2007-11-02
608,105,2006-09-02
608,2,2020-02-10
608,186,2017-04-05
608,258,2020-09-18
608,311,2017-12-22
608,715,2015-01-15
609,702,2016-09-01
609,11,2005-08-23
609,884,2023-03-14
609,79,2014-12-13
609,867,2010-03-05
609,48,2006-10-20
609,769,2004-04-19
609,111,2007-07-07
609,292,2022-06-05
609,155,2013-01-26
609,253,2014-07-09
609,68,2014-03-10
609,179,2010-08-28
609,953,2006-07-22
609,877,2005-09-21
609,859,2019-12-08
609,415,2021-07-28
609,484,2022-02-03
609,553,2019-10-04
609,230,2018-10-06
609,788,2016-04-29
609,870,2018-01-22
609,221,2013-05-21
609,421,2008-02-14
609,267,2013-11-04
609,649,2021-10-13
609,687,2005-01-12
609,291,2023-02-01
609,152,2014-10-12
609,541,2011-11-11
609,210,2017-10-09
609,72,2011-03-12
609,406,2013-04-15
609,175,2016-11-05
609,109,2006-11-17
609,545,2018-02-02
609,558,2018-05-09
609,753,2014-11-07
609,116,2006-12-04
609,512,2016-04-05
610,502,2012-12-01
610,894,2017-07-27
610,106,2017-06-26
610,184,2018-10-15
610,981,2005-07-02
610,479,2009-10-02
610,505,2014-10-26
610,391,2011-11-27
610,222,2012-03-16
610,590,2015-01-08
610,144,2010-03-11
610,719,2007-05-05
610,507,2015-08-25
610,755,2009-09-26
610,129,2010-02-03
610,272,2009-05-21
610,551,2013-04-17
610,554,2017-04-04
610,673,2012-03-29
610,298,2011-09-06
610,717,2019-08-20
610,566,2004-10-21
610,950,2011-07-22
611,152,2005-12-12
611,444,2011-01-07
611,218,2017-03-28
611,224,2022-03-08
611,926,2010-04-29
611,249,2012-12-14
611,363,2015-07-15
611,176,2020-05-03
611,924,2022-02-11
611,262,2006-08-26
611,997,2015-12-24
611,315,2012-11-08
611,794,2007-07-07
611,894,2020-09-01
611,741,2017-06-30
611,801,2012-01-16
611,174,2006-02-19
611,3,2022-10-11
611,366,2019-04-05
611,882,2017-08-21
611,611,2016-12-11
611,516,2012-11-03
611,537,2019-09-10
611,49,2008-01-14
611,851,2014-01-29
611,287,2006-01-24
611,379,2007-06-13
